Temperatura,Personas,Electrodomesticos,Consumo_kWh
21.719083947387283,4.0,8.0,43.41372418883141
23.29561973827101,2.0,16.0,46.67938301073394
23.771036360053866,3.0,20.0,59.11265329055599
8.342744540725636,2.0,14.0,30.905423551898956
21.835873986745227,2.0,12.0,41.65169596068349
16.96310549856473,1.0,5.0,23.521872167787915
28.659795515540697,4.0,19.0,68.28541021822424
18.329095845307435,5.0,,53.02769505414763
20.892429588383408,2.0,,32.921663391871604
23.581352168627852,5.0,9.0,48.2737342649939
21.033460412916607,3.0,11.0,43.79109190037291
19.765523726059385,3.0,18.0,49.82352890246039
15.21861181057594,1.0,15.0,35.20188257466379
24.733682873299614,4.0,11.0,49.511113600193234
18.57473482837111,5.0,13.0,49.579221767890175
22.175898025812092,3.0,15.0,47.9121999708545
29.946781712707466,3.0,17.0,60.02671525813006
26.59632273706124,3.0,12.0,42.76962376700619
28.037708830575237,,11.0,45.74818342858895
19.95425307365787,,16.0,57.51356382819286
19.004950781568485,5.0,11.0,
25.30928549637148,5.0,18.0,58.62484878095902
16.89539020979974,3.0,5.0,28.783362002548564
23.637844259012038,4.0,11.0,49.08781947209496
20.61295241951272,5.0,19.0,62.44141338857608
19.47451908373153,5.0,5.0,36.73258638169355
21.721696761112877,4.0,10.0,
18.669739270517965,2.0,5.0,28.147297935785865
22.81523674041598,4.0,19.0,61.32234157915939
17.250076526407902,5.0,,61.1557108477111
18.154256088955016,5.0,10.0,42.107135861934346
17.383893787232317,5.0,20.0,56.29662766411916
25.173325097619145,5.0,14.0,55.44076664613866
14.67890191309507,2.0,14.0,42.97876287054371
20.85428796832052,1.0,20.0,46.42399069532224
23.990075383462777,1.0,6.0,30.62414685452943
19.995191920734296,3.0,7.0,37.72534135655308
23.966402836308454,5.0,19.0,63.907199354901834
24.126802324354482,5.0,8.0,48.16278862489768
17.596024769881634,1.0,13.0,34.94467041380658
27.500735812748438,3.0,16.0,50.380826949675054
22.00150144299868,4.0,7.0,38.77017488641563
29.147371548745618,3.0,14.0,52.18538226739187
28.032003010389758,2.0,12.0,43.1125030033326
26.90060283739767,1.0,18.0,53.044304869855345
,1.0,11.0,39.478085581996154
17.244435276876803,4.0,20.0,56.37315004709949
30.74953170184489,5.0,9.0,52.66357861395682
22.36299594671226,2.0,18.0,53.425473294865576
11.225902941363342,5.0,6.0,31.34770864809229
31.091486453138664,3.0,15.0,56.6583074288107
28.249769455970068,1.0,12.0,47.3843480254767
21.17177448966442,1.0,5.0,25.64295461341046
17.019063211520958,2.0,10.0,30.56423760777532
17.12693154016416,2.0,10.0,30.981191699251223
16.48540095282832,3.0,5.0,30.117025631193382
19.10198694926876,3.0,19.0,45.020682797167325
,5.0,10.0,46.97078554803516
21.05539449714442,5.0,11.0,47.30211287449876
20.446610253408334,4.0,8.0,37.215195014618
22.590781354865435,3.0,,32.809712215145275
18.034917718092633,3.0,14.0,40.037241191275804
19.329737008419603,4.0,20.0,58.87473507246895
26.188166455907105,5.0,14.0,58.72326772724321
23.798308115318676,2.0,,48.179418117781935
19.400603529645075,3.0,6.0,31.853491023777053
19.624625882207937,4.0,7.0,40.25372168353024
,5.0,,43.153793555492484
29.266255180398673,5.0,11.0,52.61576496087188
24.955581967326673,4.0,11.0,52.30601851722495
20.581861902947892,1.0,12.0,35.07185423005347
17.831526531450276,4.0,7.0,36.24598829408606
25.507679860646828,3.0,5.0,36.6855335958914
23.927358635756413,1.0,8.0,32.48546720005392
,4.0,11.0,48.75985936457522
26.692770480097156,5.0,6.0,51.96438171262277
21.723087229967366,3.0,9.0,39.16167504209837
20.28594622798943,4.0,17.0,52.82586314690185
,2.0,15.0,45.04877349707218
19.777942490760843,3.0,7.0,35.9237364073508
,5.0,7.0,
25.13711066331278,4.0,7.0,42.0779137573569
19.787724410017724,5.0,15.0,53.23927827405413
26.70851535844058,4.0,19.0,68.74984183537651
12.42210304032454,3.0,12.0,36.25867066628987
21.15873704833142,1.0,7.0,26.636503197048125
35.51311621874451,1.0,12.0,48.812338698791756
20.78280962768074,4.0,9.0,42.00121787108242
22.603305243556647,5.0,13.0,51.99302681740831
25.946222989197537,4.0,13.0,53.055174118404366
,1.0,,42.914284567577205
12.93686324636375,,9.0,29.730045400371978
16.994707099469533,3.0,16.0,
19.670168125869772,2.0,11.0,33.73432514933961
19.156064412560085,2.0,13.0,45.49396942903123
20.081144918906702,4.0,7.0,33.47132612238125
28.05502341191178,5.0,9.0,53.089513101821176
16.123604302172268,1.0,7.0,23.839517336345416
17.708065031738272,5.0,8.0,34.95441192496831
21.722788558645387,1.0,14.0,41.798203706255606
19.128595119538968,4.0,5.0,35.06779192293083
18.230526354890245,1.0,16.0,38.699007502072156
15.339365056825525,,,30.214351277567964
21.779318764242976,4.0,5.0,32.900982957647784
26.442108930670095,5.0,12.0,56.612499140917805
18.22361175409736,4.0,15.0,53.20252050680929
20.21006462866789,,7.0,38.92159119719177
,4.0,,47.49617175823778
16.234709315961606,4.0,7.0,34.12832084851074
19.306263608513554,2.0,14.0,46.23400967604963
25.317968181246627,3.0,16.0,56.44930068762031
17.798249416225367,2.0,,30.72652353044901
16.003559757158854,5.0,10.0,48.664650858588736
29.680434370808655,2.0,7.0,
19.707311383635904,2.0,16.0,38.85544527501836
22.73815521620286,5.0,5.0,42.88682723845261
14.027257116425725,1.0,17.0,42.656154863321255
19.929791329685273,,14.0,51.270156478825655
28.65053339637032,5.0,11.0,54.27288203061434
22.753064601919586,2.0,10.0,39.44185233305549
,3.0,15.0,47.62318044171405
14.603133489760483,3.0,20.0,51.647986750371246
22.94791557956151,5.0,9.0,45.55247867526232
11.414905840081122,2.0,10.0,32.67228604650633
18.137119970079205,2.0,12.0,40.594167004563346
21.65438606756705,4.0,6.0,41.906927464863955
21.13180303862947,3.0,,43.37827476688033
25.50245866235892,4.0,12.0,49.851121516676876
39.64637337354999,4.0,19.0,72.86024831416856
20.854106233952503,1.0,6.0,31.32416398102289
20.816737881203927,1.0,5.0,27.14272583946212
17.23851686319899,3.0,5.0,38.94189019687215
23.700232244427443,5.0,14.0,56.66427896437969
31.170424641840235,1.0,16.0,52.44606585037161
23.901856839651654,5.0,15.0,58.75845504278072
23.42808958617907,3.0,5.0,37.82466924210644
21.656327178961597,3.0,17.0,53.57581318307409
22.93472629227429,2.0,17.0,45.14824689977215
25.341460892060507,3.0,20.0,64.78715302328298
23.047990580064642,5.0,19.0,58.17836835292284
23.57242887358299,2.0,20.0,52.915065546513624
26.77438930133495,5.0,15.0,60.31769439880489
24.262004536917793,5.0,14.0,53.82683458089993
17.127117673399365,4.0,19.0,56.352318158330654
16.654000097101306,2.0,16.0,45.76809674856131
25.00096169442705,1.0,15.0,45.24424658112882
23.444795977325068,3.0,6.0,35.83898407641689
20.315405863925506,3.0,7.0,27.964369959207207
28.010709841205106,2.0,9.0,39.572211833698674
29.524787082754052,3.0,,56.453735866527595
23.3727061789552,3.0,13.0,52.23296612073584
30.602718237899484,3.0,18.0,57.8012132954321
17.552886186729918,5.0,6.0,33.38901425648171
,2.0,20.0,46.994736904669985
18.083075736332255,3.0,7.0,36.18925743800566
20.523331650759538,5.0,6.0,38.659147711945614
13.794142889558822,2.0,12.0,35.583061926604984
22.891307321553533,5.0,19.0,59.692421634296544
21.164288970744327,3.0,19.0,50.51514392697162
20.46322935703274,2.0,20.0,52.958233926939904
23.41239862203145,2.0,18.0,56.30170501107468
19.302684444319418,5.0,19.0,63.062773422033025
23.126848831225004,2.0,6.0,32.54485972576322
25.500109569758173,5.0,13.0,55.807800250022936
28.713528580408237,2.0,20.0,60.11181958524876
16.236094897937207,1.0,12.0,37.939932793663935
24.932869868720385,5.0,19.0,62.67527458850281
23.96142292314598,5.0,13.0,48.63549691369241
18.77682162183862,5.0,19.0,
18.760180824625046,3.0,15.0,44.389284924220426
25.77382273584872,1.0,,50.17733027263492
26.182872498728447,3.0,,52.40142879208946
25.08577511506295,5.0,14.0,
23.72802094873991,4.0,16.0,55.00534101386392
23.846164247935107,1.0,11.0,39.46986173021933
20.495469418249538,3.0,11.0,43.13915045514243
18.17777976714887,2.0,12.0,34.0935936092337
22.099044451971267,5.0,12.0,51.31287857314378
32.05744704319512,2.0,13.0,52.61251323929392
1.9447538078172286,3.0,9.0,22.639449480626844
12.372683471650907,3.0,7.0,127.71117374068037
18.533343815048106,5.0,17.0,55.62418505436809
26.09836783334052,3.0,13.0,42.799976942977246
22.71034221851477,2.0,16.0,50.244858145406425
14.470221024949419,1.0,6.0,26.019332171069422
25.025158777926933,5.0,19.0,66.30473632689599
20.874276010797153,3.0,8.0,45.292870746614355
25.62610298672672,1.0,7.0,
10.08842682901579,1.0,17.0,38.245776794059395
26.16683335964038,3.0,10.0,43.276781003119304
23.330218388796332,4.0,14.0,48.98948621568435
14.573191342592269,3.0,6.0,32.8793312721258
16.114696546038303,3.0,9.0,40.77717476552117
22.336251420727486,5.0,15.0,51.849036930251145
23.009278164913486,4.0,16.0,50.32956919588747
,4.0,11.0,42.63885238625251
11.988429226049211,1.0,6.0,16.1940856020521
23.798043955089394,3.0,19.0,53.73176554266135
24.620344576003568,5.0,12.0,53.268205854194335
21.85902600197492,1.0,11.0,30.771823905678726
21.905536829006557,1.0,8.0,34.596941227604866
,1.0,7.0,29.66189005105099
21.260079972823895,3.0,5.0,29.727533627694413
19.890104763549253,3.0,16.0,53.95308527273828
19.560231456725436,5.0,7.0,34.139503893803536
18.661650976885433,1.0,12.0,31.65836004028569
18.094303255670706,3.0,7.0,32.77291250928331
28.85626223022729,2.0,15.0,45.547088855801974
26.00056052280501,2.0,12.0,45.47875609318307
,5.0,19.0,60.67499939784016
16.226155985239473,,9.0,39.18319688690923
30.855206259575368,5.0,9.0,54.54891654130436
22.630155790054463,3.0,19.0,54.51695730992886
29.41095335552801,4.0,6.0,41.86806869672269
17.380778900875082,4.0,8.0,37.755062563786694
20.700018376116603,1.0,9.0,33.68320472059312
30.214503050341268,5.0,,67.59897732291131
13.730802478707044,1.0,13.0,32.55602565101964
21.43373458546074,4.0,8.0,45.18095241178379
,4.0,6.0,39.142175965281325
29.323693274264727,2.0,12.0,
21.192622447265173,4.0,14.0,51.93899416575071
29.794429774414624,3.0,8.0,42.98833613776514
22.006024119333897,2.0,10.0,38.10995457567056
30.899777983525077,3.0,13.0,52.98147506604373
25.002853724724414,2.0,13.0,47.33533766606669
13.789407932392816,2.0,5.0,22.56662863185379
28.659978887451004,3.0,11.0,46.058938721150795
26.364887054596625,5.0,11.0,49.80098677636091
25.05975807330173,1.0,8.0,30.87610079809632
34.7667233858341,5.0,17.0,68.29766947878483
21.400848465665888,4.0,10.0,47.30596965541203
21.32412153165259,4.0,12.0,47.129341826690144
19.773392049816863,4.0,19.0,53.88127177872932
18.720866863845956,2.0,9.0,31.654499923706933
18.108441899603783,2.0,6.0,35.85103226276098
30.195673220114003,3.0,16.0,62.8700030642666
21.86038385633259,5.0,13.0,49.570185155293686
22.10033603804191,3.0,12.0,
17.375714533889774,4.0,6.0,36.47367078430397
24.52891268365421,1.0,11.0,37.73494079625916
22.720361011895385,4.0,6.0,
29.578605235961355,2.0,15.0,54.460697415896135
30.797238263527156,,6.0,35.351736327427105
27.250728747785768,5.0,11.0,
12.82168561859966,1.0,12.0,28.8554725592385
23.242139333346298,5.0,17.0,58.35000735115494
,2.0,14.0,52.366218367657666
30.532635742951257,,8.0,50.35611573898887
27.51427703698087,5.0,,65.05446933655904
17.49091056143094,3.0,10.0,39.450233947059225
14.548297994086528,2.0,5.0,20.49686572877872
19.12964537384323,3.0,12.0,42.212447509055245
17.215210755966964,1.0,,27.048144862000505
27.089581244850237,5.0,13.0,52.4301986913765
14.720126162077008,1.0,9.0,
,5.0,8.0,51.414942259035996
18.73901094820967,2.0,5.0,32.283718663006816
24.977949274347097,1.0,10.0,42.67762121430208
29.28650807050705,2.0,17.0,
25.39880834473853,1.0,7.0,
24.34296950191606,2.0,6.0,34.30780461465526
21.08321231030996,1.0,7.0,32.006902004773586
28.06909494483508,3.0,5.0,42.14836430801776
16.34781076440929,3.0,12.0,34.23759575775232
24.10578537352092,2.0,,40.08841920429472
14.649625438694077,1.0,17.0,45.66219383292178
,2.0,5.0,33.0566555986931
24.11039668608712,3.0,19.0,63.39858457015212
22.541928857946296,2.0,11.0,34.72830221334786
27.393542621013417,2.0,13.0,46.874267152311965
17.25140457384863,4.0,18.0,55.16965229116582
26.518204615270438,1.0,6.0,32.657052896411564
18.344646433426668,3.0,19.0,54.65318956380029
14.911300063279736,3.0,13.0,44.87369032708064
21.533490897207475,2.0,20.0,48.14618051839487
33.388941609941256,2.0,14.0,51.23104645403785
18.26513347641831,1.0,5.0,30.262389371171707
19.404952915839917,3.0,6.0,36.42320169779839
18.45590865246014,4.0,12.0,46.198115898723195
30.586495261041826,4.0,13.0,62.65088797792322
22.20758058499412,3.0,13.0,51.393509339644716
26.190307648402694,1.0,9.0,131.4870922793893
18.9241926519731,2.0,8.0,32.75755801550526
18.248502224987345,,17.0,46.59142191521277
21.26624861402472,2.0,8.0,33.280399461084315
21.618914343378773,2.0,13.0,45.72943927183136
,5.0,14.0,58.12511368056912
19.591380372406245,4.0,19.0,56.58438548806413
21.883483748230933,1.0,11.0,35.31877556278829
14.55505352362989,4.0,5.0,32.503841268953686
14.896352033333933,5.0,17.0,48.99226192194847
17.109274791538546,5.0,18.0,51.486206688720856
21.211911834003462,4.0,20.0,59.8503586905241
20.780739035266414,5.0,8.0,43.726595891897205
20.872151994583557,3.0,17.0,50.960228508048765
20.901674975735673,4.0,10.0,44.34427268259115
19.746390583336225,1.0,13.0,39.29033998371399
25.68877649591842,2.0,17.0,48.186272489251934
27.51782670360617,4.0,6.0,39.364111590615394
21.17955448027612,3.0,5.0,36.75066491407889
23.359096338534947,3.0,13.0,46.075268179464786
23.59760041870456,1.0,,38.88672931573902
12.30123404670984,1.0,10.0,28.473454519106923
19.519691928466738,5.0,13.0,55.09448495874274
20.03657970813062,5.0,20.0,
25.96088017472953,3.0,9.0,40.84807966878275
19.769777107100428,4.0,6.0,39.14288791938563
14.378099757369531,4.0,16.0,54.12023573763532
30.489635233871716,4.0,14.0,63.744365565937045
21.69597027760931,4.0,9.0,38.893152624446586
16.004215409026287,1.0,,31.947974955956315
19.62642341338385,2.0,15.0,46.837261242998856
21.338717778588705,2.0,9.0,41.09592450871943
14.847693955685822,3.0,13.0,38.05290533355169
26.74697584583145,,17.0,55.966388948070986
20.934305045909095,4.0,8.0,40.751736413109604
,2.0,15.0,39.90411860955576
23.30172118614222,1.0,19.0,44.85257560555304
21.72747875829558,1.0,17.0,44.23608406991819
26.71788714516836,4.0,7.0,42.567520179605694
27.07030263187131,1.0,17.0,49.57407685684718
24.15896643065404,,6.0,31.74811384665472
22.63100734692806,4.0,16.0,51.91171754482092
,4.0,5.0,29.754849158547948
23.3478843971252,5.0,11.0,48.69012600603956
17.483203117695762,2.0,7.0,32.57314117425423
18.975000698661823,3.0,5.0,33.3428820166715
17.80442365914153,3.0,12.0,46.27855557394454
27.53844472268848,1.0,14.0,46.30707000548006
21.482075935762314,5.0,18.0,59.82298896101537
25.666837895261516,1.0,12.0,
25.735344307163004,2.0,6.0,35.70356797363322
25.935954182122806,1.0,17.0,163.76872638503107
28.359294737737123,3.0,,42.739666834052805
25.509287225073585,5.0,17.0,59.321295073944285
18.567609111886824,4.0,19.0,59.10474159717205
13.683371349587167,5.0,5.0,34.841903400500044
21.460364400886288,3.0,13.0,48.99647673541719
13.656119789200112,3.0,,30.730046409857326
23.85636184807328,3.0,14.0,41.92425829529478
20.543156948332964,3.0,17.0,54.993186888466745
12.3109011527857,1.0,14.0,29.569881123173293
29.308128595239413,3.0,10.0,46.11857558862812
21.744080290629963,4.0,15.0,49.74259161874489
35.68828257599889,4.0,13.0,54.92385790699754
23.820140368500404,3.0,16.0,48.90583478441679
19.166710317123677,4.0,7.0,36.816187071242
22.067871790706697,2.0,20.0,54.620074311101305
23.251901327371606,3.0,16.0,52.742348823834746
23.157129677201276,4.0,10.0,47.16539124182229
,2.0,12.0,43.38142153481849
23.949518324410636,1.0,5.0,27.031498361472757
,5.0,18.0,49.000195774744626
15.923163473038466,,6.0,30.096858672097692
20.501141301313375,5.0,6.0,39.65256360997017
26.1781686939864,3.0,14.0,50.2645958495339
16.964138299161945,,7.0,36.17026811013388
21.222590535183677,1.0,16.0,41.088299656128775
24.970854598669458,3.0,12.0,41.42681910951422
18.976943956673153,2.0,17.0,46.04599772370553
28.71677342772283,2.0,5.0,41.79317557393233
20.24242856289233,1.0,5.0,29.143641342354982
18.587074843406114,4.0,9.0,39.829098779267824
,3.0,17.0,
20.714925781795724,2.0,13.0,46.86664739650508
21.751827139176136,1.0,13.0,37.38856556396485
19.998538757365203,4.0,17.0,52.029847043856144
14.839628997738899,2.0,9.0,30.06371625651588
31.382253961562277,5.0,19.0,67.29195049986579
24.734434542661447,3.0,7.0,37.94579454947639
21.739125666768075,1.0,18.0,48.21298359288207
28.4269220141568,3.0,13.0,59.99897239866433
21.351958487249775,3.0,8.0,41.322102496084106
17.171467121776367,2.0,6.0,33.01006467730979
30.99475612601803,1.0,18.0,55.639465630487194
,3.0,16.0,48.83325711155769
24.20814022195289,1.0,20.0,57.54642060378856
27.148686536284465,3.0,12.0,51.203209304278545
22.811349727433615,2.0,6.0,29.46141845517433
12.536006516850634,4.0,8.0,33.15587535718241
36.404673767842326,3.0,11.0,56.029736789707705
31.674048731869718,1.0,18.0,60.64975376839553
,2.0,8.0,40.87169806963749
30.025419335515963,,12.0,49.962401355171956
26.988921875315505,4.0,14.0,58.53209932518212
22.163695525357515,,19.0,58.75709900437884
,3.0,19.0,51.02198469829013
19.05063298191136,4.0,7.0,39.23172292526898
17.94040878243665,1.0,8.0,31.253262814993537
23.015241124722753,5.0,6.0,46.30582845124504
16.274747607028445,1.0,,28.720788850530752
23.7164867267294,1.0,8.0,34.009350395642095
13.109634129791653,3.0,8.0,31.815467998326373
30.032810496056296,4.0,,54.16635018043109
24.279011626267156,3.0,17.0,51.22190891051256
18.797593278165216,4.0,,57.428469523099125
26.378268744378467,,12.0,
32.89994475846433,3.0,8.0,49.57534597158642
23.533704372370877,5.0,6.0,
25.187770284585614,2.0,5.0,35.745811353212154
19.653354295063327,1.0,6.0,25.799812941516983
,4.0,11.0,54.78499830209968
28.544222368325425,5.0,5.0,44.46140012650513
13.72848596854984,5.0,12.0,44.11627921532558
21.035129246700265,5.0,10.0,53.78158647777026
24.69668938904568,2.0,9.0,
27.594205806821336,1.0,20.0,54.90979058011298
14.063158451509448,3.0,7.0,34.5021684186789
21.198660068327516,5.0,6.0,44.20830304625322
13.76982437348253,5.0,13.0,43.88298491154474
22.159574703982898,1.0,10.0,33.284739021869974
23.919294448940935,5.0,7.0,40.634239199165876
14.939896807407242,5.0,12.0,43.68065417825318
22.40283972669091,5.0,18.0,59.744457763086395
23.23862834871576,4.0,16.0,51.596853147683404
22.085320148060653,1.0,,43.76987531779852
26.70689880089823,4.0,14.0,54.43490508005778
22.086621122925752,3.0,,51.22168259168107
28.53938284018309,2.0,15.0,51.412059193441124
,4.0,17.0,57.3709761015688
19.79786775743623,3.0,20.0,56.45977704025994
29.95998446646672,3.0,9.0,43.408013047672135
31.349219666210306,1.0,7.0,40.93277647018872
,4.0,16.0,51.027155396217516
17.88145876949091,5.0,13.0,52.93082528281831
24.15578787974915,1.0,12.0,38.8498567646737
,4.0,18.0,54.811214058736766
21.02798344196643,1.0,5.0,23.286919457683904
23.763719147053322,3.0,11.0,44.96005387541221
23.479761200420864,1.0,11.0,35.83289484055968
